STATION(Palomar Airport),DATE (LST),REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation(in),HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
72292703177,2020-04-20T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,62,0,,,,67,30.07,FEW:02 21 SCT:04 28 BKN:07 33,29.72,10,56,270,,10
72292703177,2020-04-20T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,51,61,0,,-0.02,3,70,30.09,SCT:04 18 OVC:08 37,29.73,10,56,270,,9
72292703177,2020-04-20T10:12:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,51,62,,,,,67,,BKN:07 20 OVC:08 37,29.75,10,56,270,,8
72292703177,2020-04-20T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,51,62,0,,,,67,30.09,BKN:07 21 OVC:08 39,29.75,10,56,290,,7
72292703177,2020-04-20T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,50,63,0,,,,63,30.08,BKN:07 19,29.72,10,56,230,,11
72292703177,2020-04-20T12:15:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,63,,,,,65,,SCT:04 19,29.72,10,56,250,,9
72292703177,2020-04-20T12:25:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,64,,,,,63,,BKN:07 20,29.72,10,57,VRB,,7
72292703177,2020-04-20T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,50,63,0,,0.01,8,63,30.07,SCT:04 20,29.72,10,56,VRB,,8
72292703177,2020-04-20T13:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,52,63,,,,,68,,BKN:07 20,29.73,10,57,260,22,13
72292703177,2020-04-20T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,50,63,0,,,,63,30.08,BKN:07 20,29.73,10,56,270,22,10
72292703177,2020-04-20T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,51,63,0,,,,65,30.06,BKN:07 20,29.72,10,56,,,
72292703177,2020-04-20T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,50,63,0,,0.02,8,63,30.05,BKN:07 19,29.7,10,56,240,,10
72292703177,2020-04-20T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,51,61,0,,,,70,30.05,BKN:07 18,29.7,10,56,270,,8
72292703177,2020-04-20T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,51,60,0,,,,72,30.06,OVC:08 19,29.7,10,55,250,,7
72292703177,2020-04-20T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,50,60,0,,-0.02,3,70,30.07,OVC:08 18,29.72,10,55,260,,7
72292703177,2020-04-20T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,50,60,0,,,,70,30.08,OVC:08 19,29.72,10,55,240,,5
72292703177,2020-04-20T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,50,60,0,,,,70,30.09,OVC:08 18,29.73,10,55,230,,3
72292703177,2020-04-20T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,50,60,0,,-0.02,1,70,30.09,OVC:08 18,29.75,10,55,300,,3
72292703177,2020-04-20T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,50,60,0,,,,70,30.09,OVC:08 20,29.73,10,55,0,,0
72292703177,2020-04-20T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,51,60,0,,,,72,30.07,OVC:08 26,29.72,10,55,190,,5
72292703177,2020-04-20T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,61,,,29.71,,5.7,0,1.4,4,64,58,240,22,0,0,0,240,16,,,,,,,,,,,,,,,,,,,,
72292703177,2020-04-21T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,60,0,,0.01,5,72,30.07,OVC:08 28,29.72,10,55,150,,5
72292703177,2020-04-21T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,60,0,,,,72,30.07,OVC:08 25,29.72,10,55,180,,3
72292703177,2020-04-21T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,53,58,0,,,,84,30.06,BKN:07 17 OVC:08 27,29.72,10,55,220,,5
72292703177,2020-04-21T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,53,58,0,,0.02,8,84,30.05,BKN:07 23 BKN:07 28 OVC:08 34,29.7,8,55,0,,0
72292703177,2020-04-21T04:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,53,58,,,,,84,,FEW:02 12 SCT:04 20 OVC:08 38,29.7,10,55,0,,0
72292703177,2020-04-21T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,53,59,0,,,,81,30.05,OVC:08 38,29.7,10,56,0,,0
72292703177,2020-04-21T05:24:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,53,58,,,,,84,,SCT:04 12 BKN:07 22 OVC:08 40,29.7,10,55,240,,3
72292703177,2020-04-21T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,53,59,0,,,,81,30.06,FEW:02 11 BKN:07 23 OVC:08 38,29.7,10,56,0,,0
72292703177,2020-04-21T06:01:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,53,59,,,,,81,,FEW:02 11 FEW:02 23 OVC:08 38,29.72,10,56,350,,3
72292703177,2020-04-21T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,53,59,0,,-0.02,3,81,30.07,OVC:08 37,29.72,10,56,0,,0
72292703177,2020-04-21T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,51,61,0,,,,70,30.09,FEW:02 19,29.73,10,56,0,,0
72292703177,2020-04-21T08:13:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,51,61,,,,,70,,BKN:07 19,29.73,10,56,220,,5
72292703177,2020-04-21T08:21:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,51,61,,,,,70,,SCT:04 19,29.75,10,56,0,,0
72292703177,2020-04-21T08:32:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,51,62,,,,,67,,BKN:07 20,29.75,10,56,VRB,,3
72292703177,2020-04-21T08:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,52,63,,,,,68,,SCT:04 21 OVC:08 33,29.75,10,57,270,,6
72292703177,2020-04-21T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,51,62,0,,,,67,30.1,SCT:04 21 OVC:08 33,29.75,10,56,270,,5
72292703177,2020-04-21T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,51,63,0,,-0.04,2,65,30.11,CLR:00,29.77,10,56,230,,9
72292703177,2020-04-21T10:48:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,52,63,,,,,68,,BKN:07 17,29.78,10,57,VRB,,8
72292703177,2020-04-21T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,52,64,0,,,,65,30.12,BKN:07 17,29.78,10,57,260,,7
72292703177,2020-04-21T11:09:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,51,63,,,,,65,,SCT:04 17,29.77,10,56,VRB,,8
72292703177,2020-04-21T11:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,52,63,,,,,68,,BKN:07 18,29.77,10,57,VRB,,7
72292703177,2020-04-21T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,52,63,0,,,,68,30.11,BKN:07 18,29.77,10,57,VRB,,8
72292703177,2020-04-21T12:17:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,52,64,,,,,65,,SCT:04 18,29.75,10,57,VRB,,9
72292703177,2020-04-21T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,51,63,0,,0.03,8,65,30.09,CLR:00,29.75,10,56,260,18,7
72292703177,2020-04-21T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,64,0,,,,63,30.08,CLR:00,29.72,10,57,240,,9
72292703177,2020-04-21T14:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,63,,,,,68,,BKN:07 15,29.72,10,57,260,,10
72292703177,2020-04-21T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,63,0,,,,68,30.06,BKN:07 15,29.72,10,57,260,,10
72292703177,2020-04-21T15:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,63,,,,,68,,SCT:04 16,29.72,10,57,VRB,,8
72292703177,2020-04-21T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,63,0,,0.04,6,68,30.06,SCT:04 16,29.72,10,57,260,,8
72292703177,2020-04-21T16:10:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,53,63,,,,,70,,BKN:07 16,29.7,10,57,240,,8
72292703177,2020-04-21T16:49:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,54,63,,,,,73,,SCT:04 15,29.7,10,58,310,,3
72292703177,2020-04-21T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,53,63,0,,,,70,30.05,SCT:04 15,29.7,10,57,VRB,,3
72292703177,2020-04-21T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,53,61,0,,,,75,30.06,FEW:02 12,29.72,10,57,270,,8
72292703177,2020-04-21T18:21:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,53,61,,,,,75,,BKN:07 13,29.72,10,57,VRB,,6
72292703177,2020-04-21T18:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,54,61,,,,,77,,SCT:04 13,29.72,10,57,VRB,,3
72292703177,2020-04-21T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,53,61,0,,-0.02,3,75,30.08,SCT:04 13,29.72,10,57,VRB,,3
72292703177,2020-04-21T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,53,60,0,,,,78,30.09,CLR:00,29.75,10,56,0,,0
72292703177,2020-04-21T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,52,59,0,,,,78,30.11,CLR:00,29.75,10,55,70,,5
72292703177,2020-04-21T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,51,60,0,,-0.03,0,72,30.1,CLR:00,29.75,10,55,60,,3
72292703177,2020-04-21T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,52,59,0,,,,78,30.09,CLR:00,29.73,10,55,60,,3
72292703177,2020-04-21T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,52,58,0,,,,81,30.08,CLR:00,29.72,10,55,90,,3
72292703177,2020-04-21T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,62,,,29.73,,4.4,0,2.3,3,65,58,260,19,0,0,0,250,14,,,,,,,,,,,,,,,,,,,,
72292703177,2020-04-22T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,57,0,,0.02,6,81,30.08,CLR:00,29.72,10,54,0,,0
72292703177,2020-04-22T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,51,57,0,,,,81,30.09,CLR:00,29.73,10,54,0,,0
72292703177,2020-04-22T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,50,57,0,,,,78,30.08,CLR:00,29.73,10,53,0,,0
72292703177,2020-04-22T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,50,56,0,,-0.01,2,81,30.09,CLR:00,29.75,10,53,80,,3
72292703177,2020-04-22T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,50,56,0,,,,81,30.07,CLR:00,29.72,10,53,70,,5
72292703177,2020-04-22T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,51,58,0,,,,78,30.07,CLR:00,29.72,10,54,0,,0
72292703177,2020-04-22T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,51,58,0,,0.01,5,78,30.08,CLR:00,29.73,10,54,0,,0
72292703177,2020-04-22T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,52,62,0,,,,70,30.09,CLR:00,29.75,10,56,VRB,,3
72292703177,2020-04-22T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,52,69,0,,,,55,30.1,CLR:00,29.75,10,59,0,,0
72292703177,2020-04-22T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,51,69,0,,-0.01,1,53,30.1,CLR:00,29.75,10,59,280,,8
72292703177,2020-04-22T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,50,69,0,,,,51,30.09,CLR:00,29.75,10,58,260,,5
72292703177,2020-04-22T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,54,69,0,,,,59,30.09,CLR:00,29.73,10,60,VRB,,8
72292703177,2020-04-22T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,50,70,0,,0.03,8,49,30.07,CLR:00,29.72,10,59,290,,6
72292703177,2020-04-22T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,52,72,0,,,,50,30.04,CLR:00,29.7,10,61,280,,7
72292703177,2020-04-22T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,53,72,0,,,,52,30.02,CLR:00,29.67,10,61,260,,8
72292703177,2020-04-22T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,56,68,0,,0.04,5,65,30.03,CLR:00,29.67,10,61,250,,8
72292703177,2020-04-22T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,54,69,0,,,,59,30.03,CLR:00,29.67,10,60,270,,6
72292703177,2020-04-22T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,55,67,0,,,,66,30.02,CLR:00,29.67,10,60,250,,5
72292703177,2020-04-22T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,54,66,0,,0.01,5,65,30.02,CLR:00,29.67,10,59,0,,0
72292703177,2020-04-22T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,55,65,0,,,,70,30.04,CLR:00,29.7,10,59,0,,0
72292703177,2020-04-22T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,56,64,0,,,,75,30.04,CLR:00,29.7,10,59,0,,0
72292703177,2020-04-22T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,56,62,0,,-0.01,0,80,30.03,CLR:00,29.69,9,59,0,,0
72292703177,2020-04-22T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,55,63,0,,,,75,30.02,CLR:00,29.67,10,58,0,,0
72292703177,2020-04-22T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,55,61,0,,,,81,30.01,CLR:00,29.67,10,58,0,,0
72292703177,2020-04-22T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,64,,,29.71,,3,0,4.2,1,73,55,260,16,0,0,0,260,12,,,,,,,,,,,,,,,,,,,,
72292703177,2020-04-23T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,55,60,0,,0.02,6,84,30.01,CLR:00,29.66,10,57,0,,0
72292703177,2020-04-23T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,55,60,0,,,,84,29.99,CLR:00,29.65,10,57,140,,3
72292703177,2020-04-23T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,55,59,0,,,,87,29.98,CLR:00,29.64,9,57,60,,3
72292703177,2020-04-23T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,54,59,0,,0.04,6,83,29.97,CLR:00,29.63,10,56,0,,0
72292703177,2020-04-23T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,52,59,0,,,,78,29.97,CLR:00,29.63,10,55,0,,0
72292703177,2020-04-23T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,52,59,0,,,,78,29.97,CLR:00,29.63,10,55,100,,3
72292703177,2020-04-23T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,52,65,0,,-0.01,3,63,29.98,CLR:00,29.64,10,58,0,,0
72292703177,2020-04-23T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,52,70,0,,,,53,29.98,CLR:00,29.64,10,60,190,,6
72292703177,2020-04-23T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,53,70,0,,,,55,29.98,CLR:00,29.64,10,60,240,,7
72292703177,2020-04-23T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,54,72,0,,0.01,8,53,29.97,CLR:00,29.63,10,61,240,,6
72292703177,2020-04-23T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,55,73,0,,,,53,29.96,CLR:00,29.62,10,62,230,,6
72292703177,2020-04-23T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,54,74,0,,,,50,29.93,CLR:00,29.59,10,62,250,,8
72292703177,2020-04-23T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,52,76,0,,0.06,8,43,29.91,CLR:00,29.57,10,62,220,,7
72292703177,2020-04-23T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,55,74,0,,,,52,29.9,CLR:00,29.56,10,63,240,,10
72292703177,2020-04-23T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,53,74,0,,,,48,29.88,CLR:00,29.53,10,62,250,,7
72292703177,2020-04-23T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,59,72,0,,0.04,6,64,29.87,CLR:00,29.53,10,64,260,,9
72292703177,2020-04-23T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,56,71,0,,,,59,29.87,CLR:00,29.53,10,62,VRB,,5
72292703177,2020-04-23T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,55,71,0,,,,57,29.87,CLR:00,29.53,10,62,0,,0
72292703177,2020-04-23T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,57,69,0,,0,3,66,29.87,CLR:00,29.53,10,62,0,,0
72292703177,2020-04-23T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,58,68,0,,,,70,29.88,CLR:00,29.54,10,62,130,,5
72292703177,2020-04-23T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,50,70,0,,,,49,29.89,CLR:00,29.55,10,59,140,,5
72292703177,2020-04-23T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,55,67,0,,-0.02,1,66,29.89,CLR:00,29.55,10,60,0,,0
72292703177,2020-04-23T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,57,66,0,,,,73,29.89,CLR:00,29.55,10,61,0,,0
72292703177,2020-04-23T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,57,64,0,,,,78,29.88,CLR:00,29.54,10,60,0,,0
72292703177,2020-04-23T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,68,,,29.57,,3.7,3,8.1,0,77,58,240,14,0,0,0,260,12,,,,,,,,,,,,,,,,,,,,
72292703177,2020-04-24T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,58,64,0,,0.01,6,81,29.88,CLR:00,29.54,10,60,0,,0
72292703177,2020-04-24T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,57,63,0,,,,81,29.87,CLR:00,29.53,10,60,0,,0
72292703177,2020-04-24T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,57,63,0,,,,81,29.87,CLR:00,29.53,9,60,0,,0
72292703177,2020-04-24T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,55,62,0,,0.01,6,78,29.87,CLR:00,29.53,10,58,0,,0
72292703177,2020-04-24T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,55,63,0,,,,75,29.88,CLR:00,29.54,10,58,0,,0
72292703177,2020-04-24T05:53:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,55,63,0,,,,75,29.89,CLR:00,29.55,10,58,0,,0
72292703177,2020-04-24T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,57,66,0,,-0.03,3,73,29.9,CLR:00,29.56,10,61,0,,0
72292703177,2020-04-24T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,58,69,0,,,,68,29.91,CLR:00,29.56,10,62,0,,0
72292703177,2020-04-24T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,59,74,0,,,,60,29.9,CLR:00,29.56,10,65,VRB,,3
72292703177,2020-04-24T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,58,74,0,,-0.01,3,57,29.91,CLR:00,29.57,10,64,260,,8
72292703177,2020-04-24T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,55,77,0,,,,47,29.9,CLR:00,29.56,10,64,VRB,,5
72292703177,2020-04-24T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,55,77,0,,,,47,29.88,CLR:00,29.55,10,64,VRB,,7
72292703177,2020-04-24T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,53,79,0,,0.03,7,41,29.88,CLR:00,29.54,10,64,VRB,,6
72292703177,2020-04-24T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,54,77,0,,,,45,29.87,CLR:00,29.53,10,63,VRB,,11
72292703177,2020-04-24T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,56,74,0,,,,54,29.87,CLR:00,29.53,10,63,250,,7
72292703177,2020-04-24T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86,56,76,0,,0.03,8,50,29.85,CLR:00,29.51,10,64,240,,6
72292703177,2020-04-24T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,56,74,0,,,,54,29.86,CLR:00,29.52,10,63,240,,6
